ID_Venda,ID_Cliente,ID_Produto,Data,Quantidade,Canal,Valor_Total
4286,259,88,2023-10-18,2,Online,494.26
4287,716,95,2023-07-04,1,Loja Física,1742.87
4288,7,25,2023-07-05,3,Online,5326.02
4289,49,17,2023-09-23,3,Loja Física,11423.94
4290,538,42,2022-06-06,1,Online,3485.33
4291,161,29,2022-10-12,2,Online,9814.96
4292,869,60,2022-03-27,3,Loja Física,12101.31
4293,176,67,2022-11-14,4,Online,5829.44
4294,591,85,2022-03-22,1,Loja Física,1503.95
4295,2,57,2023-06-08,1,Online,3087.52
4296,895,72,2024-08-01,4,Online,1419.0
4297,455,14,2022-07-28,2,Online,5951.98
4298,928,39,2024-09-24,2,Loja Física,9428.58
4299,644,16,2024-04-07,3,Loja Física,14862.99
4300,276,18,2022-06-09,4,Online,9068.96
4301,498,95,2023-07-04,3,Loja Física,5228.61
4302,629,75,2022-12-01,2,Loja Física,1028.74
4303,676,20,2023-02-05,3,Loja Física,6021.69
4304,800,46,2023-08-24,4,Online,3461.64
4305,28,45,2023-10-12,4,Loja Física,5795.64
4306,333,4,2024-02-21,4,Loja Física,681.88
4307,1,84,2024-05-04,2,Loja Física,7426.78
4308,188,95,2023-10-28,1,Loja Física,1742.87
4309,56,20,2023-11-29,1,Loja Física,2007.23
4310,547,11,2023-10-21,1,Loja Física,2860.64
4311,112,65,2022-03-09,3,Loja Física,2559.27
4312,798,18,2022-11-14,4,Loja Física,9068.96
4313,310,39,2023-12-17,2,Loja Física,9428.58
4314,36,44,2023-03-24,1,Loja Física,3278.33
4315,439,97,2024-01-18,1,Online,4879.18
4316,729,18,2024-09-03,3,Online,6801.72
4317,592,47,2024-05-16,3,Online,9648.33
4318,826,31,2022-09-02,1,Online,4041.63
4319,595,99,2022-03-01,4,Online,17109.92
4320,577,39,2022-09-08,4,Loja Física,18857.16
4321,325,38,2022-03-30,3,Loja Física,5784.9
4322,640,79,2024-08-04,3,Loja Física,9987.96
4323,307,47,2023-03-21,4,Loja Física,12864.44
4324,534,70,2022-04-29,3,Online,9014.76
4325,728,8,2023-04-10,3,Online,872.4
4326,619,86,2023-09-19,4,Loja Física,16131.76
4327,109,65,2023-09-16,4,Loja Física,3412.36
4328,372,13,2022-02-26,2,Online,8671.44
4329,357,55,2022-11-13,3,Loja Física,581.43
4330,181,88,2023-11-14,3,Loja Física,741.39
4331,356,85,2024-01-30,2,Online,3007.9
4332,676,43,2023-11-05,3,Loja Física,10547.91
4333,68,4,2024-01-29,3,Loja Física,511.41
4334,292,71,2022-06-29,1,Loja Física,1839.13
4335,692,60,2022-05-03,1,Online,4033.77
4336,181,12,2022-01-13,1,Online,3160.61
4337,466,59,2023-12-26,2,Online,8413.92
4338,434,77,2022-05-21,3,Online,13250.31
4339,464,54,2023-12-20,2,Online,1863.34
4340,681,44,2022-01-12,2,Online,6556.66
4341,914,16,2022-06-17,3,Online,14862.99
4342,534,6,2023-05-24,4,Loja Física,12625.36
4343,66,14,2024-09-02,4,Online,11903.96
4344,21,58,2022-12-22,3,Loja Física,10584.69
4345,612,31,2023-06-20,4,Online,16166.52
4346,384,41,2023-06-14,1,Loja Física,2551.76
4347,812,35,2024-03-12,3,Loja Física,6985.05
4348,615,10,2024-04-22,2,Online,6271.36
4349,559,81,2024-01-09,1,Loja Física,4328.68
4350,39,30,2022-09-23,2,Online,6565.18
4351,285,44,2022-06-20,4,Loja Física,13113.32
4352,822,55,2023-01-16,3,Loja Física,581.43
4353,602,71,2022-05-10,1,Loja Física,1839.13
4354,597,18,2024-02-07,3,Online,6801.72
4355,785,83,2024-03-10,1,Loja Física,1063.6
4356,336,79,2024-06-13,1,Loja Física,3329.32
4357,188,86,2022-10-03,1,Online,4032.94
4358,671,39,2024-01-21,3,Online,14142.87
4359,243,42,2024-06-26,1,Loja Física,3485.33
4360,73,54,2022-05-01,1,Online,931.67
4361,479,30,2024-02-29,3,Online,9847.77
4362,974,20,2024-07-10,2,Online,4014.46
4363,561,96,2022-01-31,4,Online,1713.52
4364,101,42,2022-12-10,3,Loja Física,10455.99
4365,514,89,2024-04-06,3,Online,13491.27
4366,756,87,2023-03-16,1,Loja Física,4986.47
4367,176,5,2022-10-06,3,Online,11535.99
4368,238,50,2023-06-21,3,Online,10665.54
4369,910,41,2022-03-07,4,Online,10207.04
4370,59,94,2022-09-27,3,Loja Física,1217.19
4371,865,39,2023-12-31,1,Loja Física,4714.29
4372,99,57,2024-09-25,4,Loja Física,12350.08
4373,954,91,2023-08-14,3,Loja Física,14608.71
4374,871,57,2023-10-05,1,Online,3087.52
4375,954,37,2022-03-20,4,Loja Física,13679.6
4376,495,7,2023-05-24,3,Online,11505.84
4377,947,5,2023-04-12,1,Loja Física,3845.33
4378,980,79,2023-06-08,4,Online,13317.28
4379,514,51,2023-01-04,1,Loja Física,2330.34
4380,755,8,2022-02-26,4,Online,1163.2
4381,297,56,2023-05-27,3,Online,11752.8
4382,211,73,2024-05-29,2,Loja Física,511.08
4383,123,11,2023-08-04,4,Loja Física,11442.56
4384,229,22,2022-06-20,3,Online,9073.71
4385,594,98,2023-01-12,4,Online,16412.68
4386,656,99,2022-06-11,2,Loja Física,8554.96
4387,388,77,2022-09-19,1,Online,4416.77
4388,140,11,2024-03-02,2,Loja Física,5721.28
4389,541,60,2022-04-16,2,Online,8067.54
4390,391,96,2024-07-04,1,Loja Física,428.38
4391,270,15,2023-08-11,2,Loja Física,5893.32
4392,759,38,2023-11-22,3,Loja Física,5784.9
4393,12,1,2024-01-11,4,Online,6530.44
4394,867,46,2022-04-29,2,Loja Física,1730.82
4395,389,88,2022-08-22,4,Loja Física,988.52
4396,337,43,2024-01-29,4,Loja Física,14063.88
4397,506,22,2023-06-06,1,Loja Física,3024.57
4398,106,3,2022-01-03,2,Loja Física,2473.78
4399,32,14,2022-02-15,1,Online,2975.99
4400,74,2,2024-05-29,1,Online,3306.28
4401,171,61,2024-06-02,4,Online,19234.04
4402,849,32,2022-01-13,3,Loja Física,10811.97
4403,69,38,2022-09-08,4,Online,7713.2
4404,813,97,2022-02-17,1,Loja Física,4879.18
4405,362,46,2023-04-29,2,Online,1730.82
4406,649,42,2023-01-08,3,Online,10455.99
4407,433,6,2023-01-28,3,Online,9469.02
4408,929,41,2024-07-31,2,Online,5103.52
4409,996,25,2022-06-03,2,Loja Física,3550.68
4410,100,98,2022-07-03,3,Online,12309.51
4411,658,11,2024-08-11,1,Online,2860.64
4412,9,41,2024-09-10,3,Loja Física,7655.28
4413,574,71,2024-05-28,3,Online,5517.39
4414,697,57,2022-02-06,3,Online,9262.56
4415,29,46,2023-07-21,1,Loja Física,865.41
4416,893,86,2024-04-02,2,Online,8065.88
4417,114,48,2024-07-24,2,Online,6073.16
4418,462,63,2024-01-02,2,Loja Física,4987.26
4419,921,39,2024-01-29,1,Loja Física,4714.29
4420,143,10,2023-11-03,1,Online,3135.68
4421,390,85,2023-03-06,2,Online,3007.9
4422,632,70,2022-08-18,4,Online,12019.68
4423,682,65,2022-11-26,4,Loja Física,3412.36
4424,157,98,2022-09-12,2,Loja Física,8206.34
4425,335,59,2023-03-03,4,Online,16827.84
4426,861,78,2024-07-26,4,Loja Física,17705.12
4427,260,36,2024-01-08,2,Loja Física,6812.9
4428,82,27,2022-11-24,2,Online,2274.04
4429,754,73,2022-10-05,1,Loja Física,255.54
4430,441,55,2024-04-25,4,Loja Física,775.24
4431,945,70,2022-03-21,4,Loja Física,12019.68
4432,172,95,2023-08-09,2,Loja Física,3485.74
4433,231,81,2023-01-17,3,Online,12986.04
4434,720,53,2022-05-03,2,Loja Física,8406.2
4435,75,60,2023-05-30,1,Online,4033.77
4436,270,61,2023-11-21,3,Online,14425.53
4437,899,36,2024-07-12,3,Online,10219.35
4438,626,85,2022-02-23,3,Online,4511.85
4439,62,27,2022-07-03,1,Loja Física,1137.02
4440,874,41,2022-08-17,4,Online,10207.04
4441,320,28,2024-04-03,2,Online,9957.18
4442,102,16,2023-06-13,1,Loja Física,4954.33
4443,429,35,2022-02-17,1,Loja Física,2328.35
4444,874,36,2024-09-03,3,Loja Física,10219.35
4445,722,56,2023-02-15,3,Online,11752.8
4446,954,99,2022-03-12,1,Online,4277.48
4447,255,19,2024-06-17,4,Loja Física,14265.0
4448,532,57,2023-04-22,3,Loja Física,9262.56
4449,570,85,2024-06-05,1,Online,1503.95
4450,112,33,2022-10-17,3,Loja Física,9019.44
4451,985,23,2024-03-03,2,Loja Física,9296.18
4452,313,63,2024-05-15,2,Online,4987.26
4453,998,70,2022-11-15,2,Loja Física,6009.84
4454,461,96,2022-12-02,3,Loja Física,1285.14
4455,708,22,2022-03-30,3,Loja Física,9073.71
4456,887,67,2023-07-21,4,Loja Física,5829.44
4457,462,99,2023-04-13,2,Loja Física,8554.96
4458,865,80,2022-01-09,4,Loja Física,4540.16
4459,92,59,2023-01-13,1,Online,4206.96
4460,52,25,2022-07-25,1,Online,1775.34
4461,805,17,2022-10-26,2,Loja Física,7615.96
4462,520,39,2023-08-01,4,Online,18857.16
4463,812,77,2024-03-14,3,Loja Física,13250.31
4464,98,92,2022-11-08,4,Online,9514.2
4465,236,75,2024-01-28,1,Loja Física,514.37
4466,901,74,2023-09-30,4,Online,8697.36
4467,374,39,2022-09-06,1,Loja Física,4714.29
4468,581,24,2023-04-21,1,Loja Física,4652.78
4469,927,38,2023-01-13,4,Loja Física,7713.2
4470,557,88,2023-08-29,3,Online,741.39
4471,649,97,2024-09-22,1,Online,4879.18
4472,234,81,2023-05-21,4,Online,17314.72
4473,32,57,2024-03-02,1,Loja Física,3087.52
4474,289,44,2024-03-05,2,Online,6556.66
4475,638,36,2022-07-20,3,Online,10219.35
4476,579,99,2024-01-21,2,Loja Física,8554.96
4477,542,70,2024-07-11,1,Loja Física,3004.92
4478,114,80,2023-07-14,3,Online,3405.12
4479,204,45,2024-02-18,4,Loja Física,5795.64
4480,29,92,2024-03-26,4,Online,9514.2
4481,643,96,2022-09-09,3,Loja Física,1285.14
4482,474,26,2022-06-04,2,Loja Física,5371.24
4483,697,11,2022-01-07,2,Online,5721.28
4484,253,52,2024-08-12,3,Loja Física,10116.09
4485,798,25,2023-02-24,4,Loja Física,7101.36
4486,905,31,2022-01-25,3,Loja Física,12124.89
4487,922,85,2022-08-27,2,Loja Física,3007.9
4488,386,45,2023-07-09,1,Loja Física,1448.91
4489,62,67,2022-12-21,4,Loja Física,58294.399999999994
4490,515,76,2023-10-14,3,Loja Física,9220.65
4491,430,40,2024-05-09,1,Loja Física,920.05
4492,580,46,2023-12-12,2,Loja Física,1730.82
4493,537,54,2024-06-17,4,Loja Física,3726.68
4494,691,41,2022-01-10,3,Loja Física,7655.28
4495,141,89,2024-08-31,2,Loja Física,8994.18
4496,743,81,2022-12-10,3,Online,12986.04
4497,300,38,2022-01-02,3,Loja Física,5784.9
4498,675,36,2024-02-17,4,Loja Física,13625.8
4499,311,83,2023-11-05,2,Loja Física,2127.2
4500,471,44,2023-01-21,2,Online,6556.66
4501,393,57,2024-05-19,1,Online,3087.52
4502,642,66,2024-01-26,2,Online,5811.56
4503,445,81,2024-01-15,2,Online,8657.36
4504,758,30,2022-11-11,4,Loja Física,13130.36
4505,809,10,2022-04-17,1,Loja Física,3135.68
4506,172,99,2022-07-30,4,Loja Física,17109.92
4507,576,61,2023-06-27,2,Online,9617.02
4508,31,63,2022-09-01,1,Loja Física,2493.63
4509,47,36,2023-03-06,4,Online,13625.8
4510,130,54,2023-05-19,1,Online,931.67
4511,352,97,2024-09-11,2,Online,9758.36
4512,978,65,2022-03-03,1,Loja Física,853.09
4513,845,82,2024-09-22,1,Loja Física,4441.86
4514,622,4,2022-05-26,1,Loja Física,170.47
4515,581,55,2023-12-30,2,Loja Física,387.62
4516,58,54,2022-10-14,2,Online,1863.34
4517,106,91,2022-04-06,1,Loja Física,4869.57
4518,812,89,2022-02-14,4,Loja Física,17988.36
4519,330,64,2024-08-01,4,Loja Física,8277.0
4520,768,92,2022-08-26,2,Online,4757.1
4521,824,22,2024-07-07,3,Online,9073.71
4522,683,25,2024-05-15,4,Loja Física,7101.36
4523,383,81,2023-06-17,1,Loja Física,4328.68
4524,985,59,2023-02-27,3,Online,12620.88
4525,162,57,2023-12-19,2,Online,6175.04
4526,997,54,2024-07-06,4,Loja Física,3726.68
4527,286,44,2023-01-17,3,Online,9834.99
4528,71,52,2023-04-15,2,Online,6744.06
4529,767,76,2024-09-24,2,Online,6147.1
4530,454,16,2024-02-05,1,Online,4954.33
4531,886,16,2022-03-28,4,Online,19817.32
4532,567,81,2023-08-18,3,Online,12986.04
4533,835,55,2022-04-08,1,Online,193.81
4534,397,61,2023-06-02,4,Loja Física,19234.04
4535,515,95,2022-05-17,3,Online,5228.61
4536,26,79,2023-10-15,2,Loja Física,6658.64
4537,313,77,2024-04-19,2,Loja Física,8833.54
4538,126,40,2023-02-08,4,Loja Física,3680.2
4539,408,91,2022-03-18,1,Loja Física,4869.57
4540,565,21,2023-08-30,3,Loja Física,3664.47
4541,198,66,2023-08-05,3,Loja Física,8717.34
4542,811,8,2022-03-05,2,Online,581.6
4543,188,71,2023-03-22,4,Online,7356.52
4544,698,10,2023-11-10,1,Loja Física,3135.68
4545,817,57,2024-09-14,2,Loja Física,6175.04
4546,810,4,2022-05-14,2,Online,340.94
4547,716,43,2022-08-31,1,Online,3515.97
4548,484,99,2022-10-26,3,Loja Física,12832.44
4549,450,63,2022-09-25,3,Loja Física,7480.89
4550,523,43,2024-05-21,4,Loja Física,14063.88
4551,871,67,2022-11-19,2,Online,2914.72
4552,354,82,2024-08-06,4,Online,17767.44
4553,986,51,2024-03-31,3,Online,6991.02
4554,658,56,2023-02-07,1,Loja Física,3917.6
4555,597,43,2023-12-19,3,Online,10547.91
4556,100,24,2024-05-01,3,Loja Física,13958.34
4557,616,96,2024-01-24,2,Loja Física,856.76
4558,948,34,2022-12-01,3,Online,1084.23
4559,558,59,2022-11-22,4,Online,16827.84
4560,556,2,2023-04-09,1,Online,3306.28
4561,278,2,2022-10-06,2,Loja Física,6612.56
4562,693,10,2022-08-28,1,Online,3135.68
4563,699,23,2022-03-18,4,Loja Física,18592.36
4564,990,15,2024-08-24,4,Online,11786.64
4565,626,76,2022-07-27,3,Loja Física,9220.65
4566,491,17,2022-05-20,4,Online,15231.92
4567,255,82,2024-03-09,3,Loja Física,13325.58
4568,381,14,2024-02-28,2,Online,5951.98
4569,892,81,2023-08-22,1,Loja Física,4328.68
4570,542,79,2022-04-22,3,Online,9987.96
4571,264,76,2022-06-09,3,Online,9220.65
4572,610,16,2022-04-19,2,Online,9908.66
4573,825,32,2022-06-18,4,Online,14415.96
4574,879,23,2023-04-06,3,Loja Física,13944.27
4575,329,34,2023-04-23,4,Online,1445.64
4576,115,98,2022-11-18,3,Loja Física,12309.51
4577,276,16,2023-02-21,4,Online,19817.32
4578,488,34,2022-05-04,3,Online,1084.23
4579,281,71,2023-07-03,1,Online,1839.13
4580,275,33,2023-01-02,1,Online,3006.48
4581,773,68,2024-09-14,1,Loja Física,4614.41
4582,843,43,2024-02-28,3,Loja Física,10547.91
4583,719,64,2022-08-01,4,Online,8277.0
4584,896,71,2023-04-08,2,Loja Física,3678.26
4585,328,18,2022-11-12,2,Loja Física,4534.48
4586,211,68,2023-04-20,2,Online,9228.82
4587,727,61,2022-09-29,1,Online,4808.51
4588,923,75,2024-05-22,1,Loja Física,514.37
4589,552,20,2022-05-03,1,Loja Física,2007.23
4590,992,11,2022-04-03,4,Online,11442.56
4591,26,79,2022-06-11,1,Online,3329.32
4592,27,46,2024-04-06,4,Online,3461.64
4593,702,64,2023-12-04,4,Online,8277.0
4594,83,81,2022-11-08,4,Online,17314.72
4595,896,98,2024-04-26,3,Online,12309.51
4596,946,76,2023-12-23,2,Online,6147.1
4597,682,28,2023-12-15,4,Online,19914.36
4598,413,48,2023-09-10,2,Online,6073.16
4599,167,35,2022-02-11,4,Online,9313.4
4600,700,8,2022-08-09,4,Loja Física,1163.2
4601,169,91,2024-05-05,1,Loja Física,4869.57
4602,801,22,2024-05-27,2,Loja Física,6049.14
4603,979,24,2022-12-02,4,Online,18611.12
4604,229,66,2022-06-01,2,Loja Física,5811.56
4605,979,95,2022-04-04,1,Online,1742.87
4606,609,86,2023-12-30,4,Online,16131.76
4607,367,64,2022-09-12,1,Online,2069.25
4608,528,65,2024-09-18,4,Loja Física,3412.36
4609,791,14,2022-12-31,1,Online,2975.99
4610,647,25,2023-02-10,1,Online,1775.34
4611,538,3,2023-06-10,3,Loja Física,3710.67
4612,864,5,2022-02-20,4,Online,15381.32
4613,524,65,2023-11-25,4,Loja Física,3412.36
4614,72,54,2022-11-03,4,Loja Física,3726.68
4615,645,19,2022-09-24,2,Online,7132.5
4616,106,97,2024-04-19,3,Loja Física,14637.54
4617,732,54,2022-06-28,2,Loja Física,1863.34
4618,885,94,2022-02-01,4,Online,1622.92
4619,965,76,2024-09-01,3,Online,9220.65
4620,689,10,2023-02-19,1,Online,3135.68
4621,282,98,2024-05-25,3,Online,12309.51
4622,133,16,2023-04-09,1,Loja Física,4954.33
4623,534,46,2023-07-24,4,Online,3461.64
4624,975,29,2024-02-06,4,Loja Física,19629.92
4625,269,15,2023-07-18,1,Online,2946.66
4626,412,48,2022-09-13,3,Loja Física,9109.74
4627,673,11,2022-04-07,2,Online,5721.28
4628,619,34,2023-04-19,3,Loja Física,1084.23
4629,791,36,2022-04-15,1,Online,3406.45
4630,865,30,2024-04-03,1,Loja Física,3282.59
4631,747,99,2024-03-23,2,Online,8554.96
4632,18,73,2022-05-24,2,Loja Física,511.08
4633,754,82,2022-05-05,2,Online,8883.72
4634,117,19,2022-01-13,1,Online,3566.25
4635,798,68,2022-03-05,4,Online,18457.64
4636,794,70,2024-04-30,3,Online,9014.76
4637,144,33,2024-03-10,2,Online,6012.96
4638,717,96,2022-08-16,1,Loja Física,428.38
4639,551,80,2022-05-14,3,Loja Física,3405.12
4640,929,75,2022-07-22,2,Loja Física,1028.74
4641,666,22,2024-04-23,4,Online,12098.28
4642,688,36,2023-02-15,3,Online,10219.35
4643,961,23,2023-01-17,3,Loja Física,13944.27
4644,753,63,2023-12-04,1,Online,2493.63
4645,422,26,2023-10-08,1,Loja Física,2685.62
4646,898,60,2024-08-18,1,Online,4033.77
4647,369,95,2023-10-23,4,Loja Física,6971.48
4648,646,93,2022-03-28,3,Loja Física,12756.6
4649,558,5,2023-08-20,2,Loja Física,7690.66
4650,50,54,2023-08-24,4,Online,3726.68
4651,678,38,2022-09-23,2,Loja Física,3856.6
4652,106,62,2024-07-28,2,Loja Física,5452.16
4653,216,25,2024-04-12,1,Online,1775.34
4654,658,98,2022-03-18,2,Online,8206.34
4655,923,12,2022-01-23,2,Online,6321.22
4656,425,22,2022-03-08,4,Loja Física,12098.28
4657,72,9,2022-07-22,1,Online,4201.89
4658,988,84,2024-07-13,2,Online,7426.78
4659,842,29,2023-10-24,2,Online,9814.96
4660,785,44,2023-03-31,2,Online,6556.66
4661,759,93,2024-04-08,3,Online,12756.6
4662,446,27,2022-05-12,3,Loja Física,3411.06
4663,925,55,2022-04-05,1,Loja Física,193.81
4664,186,81,2024-07-15,4,Online,17314.72
4665,70,5,2024-05-17,1,Online,3845.33
4666,974,52,2024-04-29,3,Online,10116.09
4667,150,13,2024-04-08,1,Loja Física,4335.72
4668,246,42,2022-12-06,4,Loja Física,13941.32
4669,774,15,2022-05-06,1,Loja Física,2946.66
4670,538,79,2022-02-13,2,Online,6658.64
4671,935,18,2024-08-22,4,Loja Física,9068.96
4672,652,50,2023-04-18,4,Loja Física,14220.72
4673,99,2,2022-02-21,4,Loja Física,13225.12
4674,910,87,2022-06-22,1,Online,4986.47
4675,278,13,2024-08-04,1,Loja Física,4335.72
4676,563,68,2023-08-11,2,Loja Física,9228.82
4677,663,47,2023-03-20,4,Loja Física,12864.44
4678,944,89,2024-04-21,2,Online,8994.18
4679,455,75,2024-01-12,4,Loja Física,2057.48
4680,104,50,2023-02-09,3,Online,10665.54
4681,946,12,2023-05-24,1,Online,3160.61
4682,601,13,2022-01-31,2,Loja Física,8671.44
4683,653,9,2023-01-27,1,Online,42018.9
4684,725,59,2023-12-01,1,Loja Física,4206.96
4685,233,45,2023-03-13,3,Loja Física,4346.73
4686,394,70,2022-06-26,3,Online,9014.76
4687,501,43,2022-12-29,4,Loja Física,14063.88
4688,695,74,2022-08-08,3,Loja Física,6523.02
4689,251,23,2024-07-19,4,Loja Física,18592.36
4690,521,79,2022-07-11,3,Online,9987.96
4691,79,45,2022-10-09,3,Online,4346.73
4692,52,23,2022-10-14,2,Online,9296.18
4693,898,34,2023-04-02,3,Loja Física,1084.23
4694,921,16,2024-06-23,2,Loja Física,9908.66
4695,781,63,2022-06-02,3,Online,7480.89
4696,226,51,2022-02-05,2,Online,4660.68
4697,51,32,2023-09-21,1,Loja Física,36039.899999999994
4698,186,38,2023-09-27,4,Online,7713.2
4699,34,56,2023-09-24,3,Loja Física,11752.8
4700,803,69,2022-09-09,2,Online,5915.26
4701,742,17,2023-10-25,3,Loja Física,11423.94
4702,131,86,2022-10-30,2,Loja Física,8065.88
4703,632,39,2023-05-26,2,Loja Física,9428.58
4704,443,41,2023-02-26,3,Online,7655.28
4705,838,48,2024-06-22,4,Loja Física,12146.32
4706,759,82,2023-07-18,2,Online,8883.72
4707,432,28,2023-05-06,1,Loja Física,4978.59
4708,704,77,2022-03-04,3,Loja Física,13250.31
4709,497,50,2022-03-31,1,Loja Física,3555.18
4710,403,1,2022-10-14,2,Online,3265.22
4711,323,50,2023-01-28,2,Loja Física,7110.36
4712,210,19,2022-05-21,3,Online,10698.75
4713,615,98,2023-03-06,4,Loja Física,16412.68
4714,329,59,2022-07-24,1,Loja Física,4206.96
4715,372,68,2023-10-21,4,Online,18457.64
4716,460,67,2024-06-24,1,Online,1457.36
4717,133,41,2024-03-27,4,Loja Física,10207.04
4718,835,10,2023-06-23,3,Online,9407.04
4719,651,28,2022-09-13,1,Loja Física,4978.59
4720,121,34,2023-10-08,3,Online,1084.23
4721,606,39,2024-04-01,4,Loja Física,18857.16
4722,452,83,2023-07-11,4,Online,4254.4
4723,965,56,2024-03-24,4,Online,15670.4
4724,129,52,2022-01-20,3,Online,10116.09
4725,91,3,2023-01-27,2,Online,2473.78
4726,604,23,2024-03-11,2,Loja Física,9296.18
4727,575,17,2024-01-01,1,Online,3807.98
4728,29,71,2023-01-03,3,Online,5517.39
4729,722,26,2023-05-07,3,Online,8056.86
4730,524,18,2023-07-12,3,Loja Física,6801.72
4731,333,46,2024-03-11,4,Loja Física,3461.64
4732,297,70,2023-05-12,3,Online,9014.76
4733,130,31,2022-12-19,2,Loja Física,8083.26
4734,293,93,2024-07-23,1,Loja Física,4252.2
4735,173,9,2023-08-03,2,Online,8403.78
4736,720,35,2023-05-30,3,Loja Física,6985.05
4737,944,81,2022-11-26,1,Online,4328.68
4738,24,60,2023-02-02,1,Online,4033.77
4739,99,76,2022-10-04,3,Loja Física,9220.65
4740,406,63,2022-07-04,3,Loja Física,7480.89
4741,356,52,2022-01-27,2,Online,6744.06
4742,139,48,2022-11-23,2,Online,6073.16
4743,503,61,2023-09-04,4,Online,19234.04
4744,826,24,2022-08-13,4,Loja Física,18611.12
4745,174,74,2022-01-31,4,Loja Física,8697.36
4746,29,58,2024-07-06,3,Loja Física,10584.69
4747,931,64,2024-04-10,3,Loja Física,6207.75
4748,496,30,2024-03-08,4,Online,13130.36
4749,655,29,2022-10-15,4,Loja Física,19629.92
4750,828,10,2022-03-01,2,Loja Física,6271.36
4751,351,39,2024-04-08,4,Loja Física,18857.16
4752,554,55,2023-04-29,4,Online,775.24
4753,299,28,2023-06-27,1,Loja Física,4978.59
4754,720,18,2023-01-02,4,Online,9068.96
4755,842,41,2024-02-25,1,Loja Física,2551.76
4756,945,81,2023-08-22,4,Online,17314.72
4757,192,75,2022-08-27,1,Online,514.37
4758,672,65,2024-09-24,4,Online,3412.36
4759,64,81,2022-06-13,2,Online,8657.36
4760,755,46,2022-04-13,3,Loja Física,2596.23
4761,770,60,2022-09-11,1,Loja Física,4033.77
4762,664,9,2023-11-04,3,Loja Física,12605.67
4763,215,45,2022-09-04,2,Online,2897.82
4764,834,60,2022-09-30,4,Online,16135.08
4765,166,28,2023-07-01,4,Online,19914.36
4766,543,97,2024-04-15,2,Online,9758.36
4767,883,3,2024-03-21,3,Loja Física,3710.67
4768,232,51,2024-07-28,3,Loja Física,6991.02
4769,794,8,2024-01-25,3,Online,872.4
4770,541,70,2022-02-27,3,Loja Física,9014.76
4771,195,59,2024-02-22,1,Online,4206.96
4772,506,61,2024-08-28,3,Loja Física,14425.53
4773,334,58,2022-08-13,1,Loja Física,3528.23
4774,768,70,2023-08-13,2,Online,6009.84
4775,793,93,2024-05-16,4,Loja Física,17008.8
4776,304,12,2024-03-27,1,Online,3160.61
4777,833,9,2023-02-02,3,Loja Física,12605.67
4778,437,49,2022-12-30,4,Online,3915.36
4779,323,83,2024-08-15,1,Online,1063.6
4780,502,17,2024-05-09,4,Online,15231.92
4781,858,54,2024-05-15,2,Loja Física,1863.34
4782,914,44,2022-06-27,3,Loja Física,9834.99
4783,393,32,2022-06-30,2,Online,7207.98
4784,806,35,2022-08-31,4,Online,9313.4
4785,599,78,2023-08-30,2,Loja Física,8852.56
